Timestamp,"Corrente A","Corrente B","Corrente C","Potencia","Tensao A","Tensao B","Tensao C","energy cost 1","energy cost 2","energy cost 3"
"01/05/2022 16:30:00",8.68,5.32,8.90,5.26,240.94,242.32,240.71,0.39,25404.86,362692.94
"01/05/2022 17:00:00",8.11,8.19,8.79,5.69,238.04,239.60,237.96,0.42,25405.12,362695.13
"01/05/2022 17:30:00",19.70,8.18,11.34,5.86,238.94,240.57,238.70,0.43,25405.36,362697.91
"01/05/2022 18:00:00",9.02,5.48,10.44,5.67,239.10,240.36,238.62,0.42,25405.63,362700.50
"01/05/2022 18:30:00",8.05,6.82,15.67,7.48,237.74,239.11,237.79,0.55,25405.88,362703.44
"01/05/2022 19:00:00",14.53,7.92,8.32,8.04,236.47,237.60,236.57,0.59,25406.14,362706.72
"01/05/2022 19:30:00",18.94,15.92,11.92,10.47,237.72,238.88,237.46,0.77,25406.43,362710.94
"01/05/2022 20:00:00",8.52,11.04,19.41,9.70,236.86,238.22,236.73,0.71,25406.70,362715.44
"01/05/2022 20:30:00",9.39,8.34,11.33,6.57,237.10,238.53,237.13,0.48,25406.99,362720.09
"01/05/2022 21:00:00",8.58,8.55,14.26,7.11,237.58,239.33,238.05,0.52,25407.26,362724.22
"01/05/2022 21:30:00",9.22,14.09,12.54,9.09,237.75,239.13,237.98,0.67,25407.56,362728.56
"01/05/2022 22:00:00",8.34,5.75,11.14,5.55,237.29,238.73,237.50,0.41,25407.84,362733.06
"01/05/2022 22:30:00",8.95,12.12,12.31,7.72,238.57,240.56,239.08,0.57,25408.13,362737.56
"01/05/2022 23:00:00",8.58,8.32,12.72,6.68,238.38,240.15,238.81,0.49,25408.41,362742.06
"01/05/2022 23:30:00",9.81,6.37,17.51,7.81,238.68,240.43,239.09,0.57,25408.68,362746.53
"02/05/2022 00:00:00",8.93,13.94,12.87,8.09,239.12,240.55,239.38,0.59,25408.96,362750.88
"02/05/2022 00:30:00",9.32,6.05,11.84,6.71,240.20,241.91,240.86,0.49,25409.22,362755.03
"02/05/2022 01:00:00",14.40,4.95,10.42,6.66,238.03,239.57,238.45,0.43,25409.51,362759.31
"02/05/2022 01:30:00",8.76,11.49,12.12,7.48,239.47,241.26,240.12,0.48,25409.76,362762.94
"02/05/2022 02:00:00",13.89,7.04,12.67,7.69,239.65,241.33,240.06,0.50,25410.01,362766.47
"02/05/2022 02:30:00",8.45,12.10,10.69,7.42,240.20,241.90,240.65,0.48,25410.25,362770.09
"02/05/2022 03:00:00",8.35,7.34,10.66,5.89,238.46,240.32,238.90,0.38,25410.50,362773.66
"02/05/2022 03:30:00",8.76,8.85,12.49,7.22,238.55,240.22,239.46,0.47,25410.73,362777.28
"02/05/2022 04:00:00",19.77,6.85,11.58,8.73,238.99,240.61,239.46,0.56,25410.99,362780.94
"02/05/2022 04:30:00",10.85,11.17,13.15,8.08,236.61,238.53,237.33,0.52,25411.26,362784.84
"02/05/2022 05:00:00",13.11,8.44,29.41,11.35,237.32,238.55,237.49,0.83,25411.57,362789.25
"02/05/2022 05:30:00",21.85,7.58,10.77,7.20,238.28,239.54,238.27,0.53,25411.91,362794.50
"02/05/2022 06:00:00",10.12,17.69,11.63,9.27,238.75,240.29,238.72,1.03,25412.21,362799.13
"02/05/2022 06:30:00",9.10,6.24,16.42,7.06,237.05,238.58,237.70,0.79,25412.64,362805.94
"02/05/2022 07:00:00",8.76,7.64,10.77,5.80,236.21,238.01,235.82,0.65,25413.13,362813.16
"02/05/2022 07:30:00",8.54,9.05,13.33,6.93,237.16,238.52,235.96,0.77,25413.55,362820.41
"02/05/2022 08:00:00",15.13,8.11,14.09,11.48,235.52,237.43,235.11,1.28,25414.01,362827.41
"02/05/2022 08:30:00",10.58,7.11,12.81,6.78,231.92,233.29,231.26,0.88,25414.52,362836.72
"02/05/2022 09:00:00",16.66,27.38,22.16,13.85,234.68,236.14,233.85,1.79,25415.14,362848.13
"02/05/2022 09:30:00",20.51,16.48,17.52,12.28,239.44,240.84,238.87,1.59,25415.90,362858.94
"02/05/2022 10:00:00",25.49,21.80,21.90,15.90,236.92,238.08,235.96,2.05,25416.77,362869.94
"02/05/2022 10:30:00",21.74,23.87,17.76,14.74,237.25,238.80,237.27,1.90,25417.69,362878.78
"02/05/2022 11:00:00",25.68,27.41,16.98,16.25,236.33,237.36,235.81,2.10,25418.71,362889.19
"02/05/2022 11:30:00",17.59,16.18,15.93,13.16,239.47,240.85,239.72,1.47,25419.58,362896.97
"02/05/2022 12:00:00",17.96,19.92,13.34,11.09,233.34,234.69,233.07,1.24,25420.26,362904.50
"02/05/2022 12:30:00",13.28,20.78,12.72,11.66,233.78,235.19,233.72,1.30,25421.00,362912.88
"02/05/2022 13:00:00",13.73,20.52,17.50,12.63,240.06,241.28,239.59,1.41,25421.64,362920.72
"02/05/2022 13:30:00",22.36,20.79,26.03,16.06,239.58,240.49,238.51,1.79,25422.39,362927.81
"02/05/2022 14:00:00",16.51,26.19,26.63,17.12,238.21,239.06,237.28,1.91,25423.21,362934.81
"02/05/2022 14:30:00",19.77,22.80,19.51,14.70,239.80,240.93,238.80,1.64,25424.13,362943.09
"02/05/2022 15:00:00",23.33,30.15,19.78,17.74,237.94,239.30,237.36,1.98,25425.08,362951.09
"02/05/2022 15:30:00",17.38,18.27,21.87,13.46,237.81,238.20,236.61,1.50,25425.96,362959.38
"02/05/2022 16:00:00",19.58,21.25,18.95,14.06,237.69,238.88,237.29,1.57,25426.76,362966.69
"02/05/2022 16:30:00",15.63,18.04,14.18,11.10,236.68,237.41,236.08,1.24,25427.46,362973.69
"02/05/2022 17:00:00",10.64,14.95,15.09,9.22,238.36,239.70,238.19,1.03,25428.04,362980.63
"02/05/2022 17:30:00",9.05,10.46,13.05,7.46,237.96,238.92,237.39,0.83,25428.52,362988.16
"02/05/2022 18:00:00",7.87,17.45,13.65,9.12,239.22,240.87,239.26,1.02,25429.01,362996.31
"02/05/2022 18:30:00",8.16,14.82,13.63,8.64,237.53,239.00,236.77,0.96,25429.52,363004.91
"02/05/2022 19:00:00",7.59,16.54,16.96,9.41,237.21,238.05,236.03,1.05,25430.04,363013.63
"02/05/2022 19:30:00",8.51,10.20,21.54,9.22,236.25,237.45,235.67,1.03,25430.57,363022.91
"02/05/2022 20:00:00",9.22,15.65,21.06,11.33,240.18,240.80,238.86,1.26,25431.11,363033.47
"02/05/2022 20:30:00",8.42,9.65,15.16,7.82,239.14,239.98,238.14,0.87,25431.64,363044.25
"02/05/2022 21:00:00",7.96,8.64,14.81,7.57,238.07,238.98,237.14,0.84,25432.14,363053.97
"02/05/2022 21:30:00",9.00,14.92,16.25,8.95,238.15,239.24,237.34,1.00,25432.63,363062.69
"02/05/2022 22:00:00",7.47,5.83,10.39,5.21,240.19,241.46,239.62,0.58,25433.17,363071.50
"02/05/2022 22:30:00",6.39,8.95,12.38,6.34,239.92,240.95,239.19,0.71,25433.58,363079.16
"02/05/2022 23:00:00",7.47,6.95,11.70,8.06,236.77,238.07,236.35,0.59,25433.96,363086.50
"02/05/2022 23:30:00",6.78,12.31,13.23,8.62,235.81,237.29,235.51,0.63,25434.24,363090.97
"03/05/2022 00:00:00",7.01,16.93,10.66,7.97,236.44,237.59,236.16,0.58,25434.51,363095.38
"03/05/2022 00:30:00",6.31,6.83,11.75,5.54,236.91,238.21,236.65,0.41,25434.77,363099.81
"03/05/2022 01:00:00",6.36,8.14,18.24,7.26,237.39,238.78,237.17,0.47,25435.05,363104.16
"03/05/2022 01:30:00",6.60,6.31,12.81,8.58,238.78,240.36,238.59,0.56,25435.27,363107.84
"03/05/2022 02:00:00",8.72,10.19,11.38,6.13,238.19,239.37,238.28,0.40,25435.49,363111.53
"03/05/2022 02:30:00",6.64,8.65,11.56,5.98,237.22,238.42,237.21,0.39,25435.71,363115.13
"03/05/2022 03:00:00",7.31,10.09,12.31,6.70,237.04,238.56,237.44,0.43,25435.96,363118.78
"03/05/2022 03:30:00",7.03,7.25,10.30,5.17,235.72,237.30,236.30,0.33,25436.18,363122.50
"03/05/2022 04:00:00",13.02,12.47,10.36,8.59,237.68,239.16,237.88,0.56,25436.40,363126.28
"03/05/2022 04:30:00",11.59,11.64,21.35,9.65,237.52,238.70,237.21,0.62,25436.69,363130.41
"03/05/2022 05:00:00",9.21,13.40,13.91,8.50,235.97,237.07,235.87,0.62,25437.00,363135.09
"03/05/2022 05:30:00",9.09,8.55,16.44,7.41,238.03,239.43,237.30,0.54,25437.31,363140.50
"03/05/2022 06:00:00",8.36,8.66,10.54,6.02,239.27,240.29,238.34,0.67,25437.62,363145.66
"03/05/2022 06:30:00",8.12,15.72,20.44,10.38,239.91,241.19,239.62,1.16,25438.07,363152.47
"03/05/2022 07:00:00",8.10,18.21,10.21,9.03,238.33,239.26,237.73,1.01,25438.53,363159.88
"03/05/2022 07:30:00",7.75,9.14,14.36,7.01,237.30,238.58,236.71,0.78,25438.96,363167.44
"03/05/2022 08:00:00",16.05,14.68,12.35,10.05,237.26,238.31,236.80,1.12,25439.50,363174.44
"03/05/2022 08:30:00",31.24,13.92,28.56,17.01,236.26,237.57,235.83,2.20,25440.30,363183.75
"03/05/2022 09:00:00",31.79,26.25,27.00,21.02,236.96,238.05,236.46,2.72,25441.32,363193.78
"03/05/2022 09:30:00",22.24,22.91,20.29,14.92,236.02,237.17,236.12,1.93,25442.46,363205.03
"03/05/2022 10:00:00",40.83,24.86,26.80,21.22,234.82,235.90,234.47,2.74,25443.68,363214.44
"03/05/2022 10:30:00",32.58,24.19,28.46,19.69,234.51,235.68,234.05,2.54,25444.88,363224.00
"03/05/2022 11:00:00",28.60,22.43,28.01,18.04,233.06,234.10,232.92,2.33,25446.17,363236.41
"03/05/2022 11:30:00",25.75,33.92,27.54,20.28,236.63,237.48,236.20,2.26,25447.30,363248.50
"03/05/2022 12:00:00",21.63,17.50,22.40,14.33,237.28,238.30,237.22,1.60,25448.20,363258.34
"03/05/2022 12:30:00",20.64,15.74,20.77,13.39,238.01,238.96,237.29,1.49,25449.00,363269.47
"03/05/2022 13:00:00",55.12,30.15,21.74,25.16,238.03,238.63,237.70,2.80,25449.85,363279.69
"03/05/2022 13:30:00",30.53,20.77,26.86,18.42,237.61,238.43,237.31,2.05,25450.85,363289.19
"03/05/2022 14:00:00",42.11,30.16,25.34,23.00,238.19,238.81,238.02,2.56,25452.04,363298.50
"03/05/2022 14:30:00",32.17,34.20,24.33,32.66,239.18,240.48,238.77,3.64,25453.31,363306.78
"03/05/2022 15:00:00",34.31,30.71,24.85,21.74,238.58,239.58,237.95,2.42,25454.47,363316.47
"03/05/2022 15:30:00",30.12,33.67,22.04,20.24,239.82,240.82,238.60,2.26,25455.65,363326.63
"03/05/2022 16:00:00",23.77,28.18,20.29,16.50,239.63,241.24,239.25,1.84,25456.74,363336.16
"03/05/2022 16:30:00",18.15,23.89,14.62,13.28,239.59,240.56,238.66,1.48,25457.53,363344.97
"03/05/2022 17:00:00",12.05,15.56,16.24,11.01,238.72,239.95,238.14,1.23,25458.17,363355.06
"03/05/2022 17:30:00",11.43,25.56,14.50,12.10,238.80,239.86,237.59,1.35,25458.72,363364.97
"03/05/2022 18:00:00",9.60,14.83,14.65,9.55,237.19,238.11,236.01,1.07,25459.27,363375.13
"03/05/2022 18:30:00",10.57,16.29,12.58,9.27,238.73,239.26,237.37,1.03,25459.77,363383.88
"03/05/2022 19:00:00",9.31,8.16,12.30,6.70,236.13,237.35,234.74,0.75,25460.34,363392.94
"03/05/2022 19:30:00",15.81,17.75,17.09,11.88,235.79,236.39,234.34,1.32,25460.83,363402.09
"03/05/2022 20:00:00",13.08,9.98,15.93,8.22,237.64,238.31,235.98,0.92,25461.36,363412.13
"03/05/2022 20:30:00",9.61,11.78,23.07,10.32,239.32,239.90,237.28,1.15,25461.91,363421.88
"03/05/2022 21:00:00",9.77,8.98,18.83,7.69,237.11,237.86,235.59,0.86,25462.43,363430.72
"03/05/2022 21:30:00",6.32,6.45,12.05,5.55,240.38,241.22,238.87,0.62,25462.94,363438.91
"03/05/2022 22:00:00",7.16,12.18,14.02,8.11,238.94,239.50,237.61,0.90,25463.35,363446.81
"03/05/2022 22:30:00",6.58,6.38,13.24,5.83,238.20,239.19,237.31,0.65,25463.76,363454.44
"03/05/2022 23:00:00",7.73,12.48,12.61,7.47,238.81,239.46,237.91,0.55,25464.15,363461.88
"03/05/2022 23:30:00",7.28,8.11,11.85,6.10,236.21,237.36,235.20,0.45,25464.44,363466.38
"04/05/2022 00:00:00",6.66,12.22,12.36,7.15,237.65,238.28,236.98,0.52,25464.69,363470.59
"04/05/2022 00:30:00",7.82,8.06,10.80,6.00,238.98,240.04,238.29,0.44,25464.95,363474.78
"04/05/2022 01:00:00",6.30,7.25,18.44,7.03,240.24,241.56,239.64,0.45,25465.20,363479.03
"04/05/2022 01:30:00",6.89,6.83,19.12,7.51,238.47,239.49,237.65,0.49,25465.43,363482.69
"04/05/2022 02:00:00",6.51,7.90,12.40,6.03,238.98,240.15,238.84,0.39,25465.65,363486.22
"04/05/2022 02:30:00",6.50,13.20,11.08,6.81,239.87,240.74,239.37,0.44,25465.87,363489.78
"04/05/2022 03:00:00",15.37,6.89,13.60,8.23,240.19,241.29,239.73,0.53,25466.13,363493.41
"04/05/2022 03:30:00",8.52,15.54,11.27,8.27,239.98,240.92,239.56,0.54,25466.38,363497.16
"04/05/2022 04:00:00",8.12,6.55,11.19,5.39,239.94,240.95,239.59,0.35,25466.63,363500.94
"04/05/2022 04:30:00",8.65,22.43,12.10,10.08,239.32,240.22,238.64,0.65,25466.90,363504.72
"04/05/2022 05:00:00",10.84,11.49,14.14,8.56,239.02,239.87,238.57,0.63,25467.21,363508.97
"04/05/2022 05:30:00",10.96,10.43,11.83,10.41,239.64,240.67,239.08,0.76,25467.57,363514.00
"04/05/2022 06:00:00",10.44,21.07,12.51,11.14,238.58,240.03,238.23,1.24,25467.91,363518.59
"04/05/2022 06:30:00",12.32,16.65,11.04,8.63,238.41,239.51,238.22,0.96,25468.38,363525.03
"04/05/2022 07:00:00",8.60,12.65,9.19,6.86,238.04,238.90,237.60,0.76,25468.82,363532.13
"04/05/2022 07:30:00",18.18,11.58,13.45,10.02,236.26,237.12,235.94,1.12,25469.31,363539.00
"04/05/2022 08:00:00",26.96,23.78,17.03,15.48,235.80,236.96,235.56,1.73,25469.96,363545.44
"04/05/2022 08:30:00",34.25,17.86,29.06,18.64,235.23,236.23,235.16,2.41,25470.88,363555.06
"04/05/2022 09:00:00",34.75,24.03,36.95,22.86,235.37,236.70,235.24,2.95,25472.05,363566.59
"04/05/2022 09:30:00",35.39,24.96,21.70,18.32,233.51,235.11,234.02,2.37,25473.43,363577.44
"04/05/2022 10:00:00",44.35,24.76,22.76,19.98,237.67,239.14,237.91,2.58,25474.68,363588.19
"04/05/2022 10:30:00",54.84,40.28,23.27,27.74,236.31,237.49,236.54,3.58,25476.14,363599.25
"04/05/2022 11:00:00",36.32,32.49,29.10,24.55,236.32,238.10,236.71,3.17,25477.48,363611.09
"04/05/2022 11:30:00",29.22,24.05,19.32,16.10,236.52,237.76,236.76,1.80,25478.64,363621.28
"04/05/2022 12:00:00",23.28,16.96,17.05,13.11,238.59,240.08,238.58,1.46,25479.53,363630.25
"04/05/2022 12:30:00",23.25,22.71,18.35,14.75,238.05,239.30,237.83,1.64,25480.32,363638.63
"04/05/2022 13:00:00",25.40,28.78,18.98,17.13,238.53,239.16,238.12,1.91,25481.22,363647.00
"04/05/2022 13:30:00",45.35,26.78,24.13,24.16,238.09,239.00,238.18,2.69,25482.32,363654.22
"04/05/2022 14:00:00",39.36,25.16,23.43,20.60,238.60,239.71,238.48,2.30,25483.55,363661.97
"04/05/2022 14:30:00",40.23,26.06,28.06,20.08,237.77,239.02,237.59,2.24,25484.76,363672.16
"04/05/2022 15:00:00",34.98,24.05,35.05,21.78,238.58,239.87,238.21,2.43,25485.99,363682.13
"04/05/2022 15:30:00",45.62,31.94,32.54,26.39,238.44,239.53,238.25,2.94,25487.34,363691.97
"04/05/2022 16:00:00",32.08,31.43,35.29,23.35,239.26,240.21,238.77,2.60,25488.53,363701.69
"04/05/2022 16:30:00",17.77,22.17,13.12,12.47,240.26,241.05,239.49,1.39,25489.37,363709.44
"04/05/2022 17:00:00",12.32,19.61,12.98,11.06,241.09,242.04,240.47,1.23,25490.01,363717.81
"04/05/2022 17:30:00",13.91,15.11,12.33,9.52,237.64,238.49,236.75,1.06,25490.58,363725.94
"04/05/2022 18:00:00",12.52,15.95,12.32,9.44,236.37,236.98,235.07,1.05,25491.14,363734.59
"04/05/2022 18:30:00",13.28,16.71,20.23,11.54,235.39,236.20,234.07,1.29,25491.69,363744.00
"04/05/2022 19:00:00",25.09,11.29,14.50,11.62,238.71,239.77,237.51,1.30,25492.26,363753.91
"04/05/2022 19:30:00",11.61,12.14,15.07,8.94,239.30,239.99,237.84,1.00,25492.82,363764.13
"04/05/2022 20:00:00",11.58,12.88,16.99,9.66,239.50,240.24,238.06,1.08,25493.39,363775.13
"04/05/2022 20:30:00",12.52,10.92,17.02,9.30,238.62,239.06,236.90,1.04,25493.97,363785.19
"04/05/2022 21:00:00",12.46,11.10,12.87,7.63,238.73,239.40,236.94,0.85,25494.48,363794.69
"04/05/2022 21:30:00",8.14,13.21,13.65,8.91,240.02,240.75,238.48,0.99,25495.00,363803.13
"04/05/2022 22:00:00",12.43,6.96,17.03,8.32,239.35,240.11,237.85,0.93,25495.42,363811.13
"04/05/2022 22:30:00",6.50,6.53,12.03,5.70,239.01,240.23,237.72,0.64,25495.80,363818.66
"04/05/2022 23:00:00",6.88,12.00,19.79,8.09,239.64,240.32,238.32,0.59,25496.18,363825.78
"04/05/2022 23:30:00",6.17,12.16,16.38,7.31,237.98,238.65,236.66,0.54,25496.45,363830.19
"05/05/2022 00:00:00",6.12,6.94,10.28,5.26,238.45,239.41,237.51,0.39,25496.69,363834.34
"05/05/2022 00:30:00",6.34,12.22,12.42,7.01,239.05,239.76,237.98,0.51,25496.95,363838.63
"05/05/2022 01:00:00",6.60,5.45,10.18,5.01,238.99,239.67,237.69,0.32,25497.20,363842.81
"05/05/2022 01:30:00",6.53,16.16,12.21,8.35,240.23,240.73,238.47,0.54,25497.42,363846.44
"05/05/2022 02:00:00",6.57,7.71,11.19,6.19,240.22,240.68,238.73,0.40,25497.65,363850.16
"05/05/2022 02:30:00",7.16,8.52,13.06,9.11,240.14,240.90,239.06,0.59,25497.89,363853.69
"05/05/2022 03:00:00",6.36,6.79,12.49,5.78,240.11,240.72,238.83,0.37,25498.10,363857.28
"05/05/2022 03:30:00",10.63,9.70,14.82,7.43,240.34,241.12,239.37,0.48,25498.33,363861.03
"05/05/2022 04:00:00",12.22,8.19,10.62,7.03,239.21,240.25,238.63,0.45,25498.58,363864.84
"05/05/2022 04:30:00",8.10,12.99,14.21,8.27,239.40,240.09,237.76,0.54,25498.86,363868.84
"05/05/2022 05:00:00",8.36,16.41,15.03,9.31,239.41,239.98,238.01,0.68,25499.13,363873.25
"05/05/2022 05:30:00",7.98,10.62,12.99,7.20,237.85,238.88,236.67,0.53,25499.46,363878.34
"05/05/2022 06:00:00",7.53,15.67,10.80,7.87,238.07,239.32,236.95,0.88,25499.73,363882.78
"05/05/2022 06:30:00",7.10,8.73,9.45,5.55,237.83,238.87,236.77,0.62,25500.13,363889.25
"05/05/2022 07:00:00",13.10,7.61,8.69,6.74,237.16,237.94,236.45,0.75,25500.53,363895.91
"05/05/2022 07:30:00",8.27,8.52,11.56,6.80,235.14,236.39,234.12,0.76,25500.90,363902.91
"05/05/2022 08:00:00",9.29,6.04,11.12,5.89,235.15,236.24,234.62,0.66,25501.30,363909.53
"05/05/2022 08:30:00",9.66,12.36,13.38,8.26,236.21,237.30,235.53,1.07,25501.83,363918.00
"05/05/2022 09:00:00",20.61,11.94,12.73,10.63,238.30,239.30,237.77,1.37,25502.53,363927.00
"05/05/2022 09:30:00",30.20,22.74,18.08,16.63,237.13,237.58,236.20,2.15,25503.48,363937.47
"05/05/2022 10:00:00",21.74,22.07,17.33,13.79,236.44,237.36,235.83,1.78,25504.54,363947.13
"05/05/2022 10:30:00",18.35,16.84,17.66,12.29,236.06,237.12,235.55,1.59,25505.48,363956.50
"05/05/2022 11:00:00",40.90,17.86,14.11,17.00,237.69,238.72,237.22,2.20,25506.36,363965.72
"05/05/2022 11:30:00",14.10,20.25,18.70,12.36,238.67,239.40,238.22,1.38,25507.08,363973.44
"05/05/2022 12:00:00",14.45,16.90,21.50,12.44,237.15,238.57,236.66,1.39,25507.70,363980.53
"05/05/2022 12:30:00",15.93,19.08,15.37,11.29,237.15,238.11,236.40,1.26,25508.35,363987.69
"05/05/2022 13:00:00",13.24,14.66,13.94,8.96,236.09,237.29,235.75,1.00,25509.06,363994.66
"05/05/2022 13:30:00",14.53,18.14,16.45,10.80,234.79,235.74,234.20,1.20,25509.69,364001.06
"05/05/2022 14:00:00",15.03,13.51,19.59,10.24,234.65,235.60,233.64,1.14,25510.35,364007.50
"05/05/2022 14:30:00",16.44,37.65,18.93,16.57,235.40,236.45,234.66,1.85,25511.19,364014.41
"05/05/2022 15:00:00",19.93,16.22,18.39,12.79,237.17,237.87,236.30,1.43,25512.04,364021.38
"05/05/2022 15:30:00",27.46,31.77,20.57,18.50,237.88,238.59,236.96,2.06,25512.75,364027.72
"05/05/2022 16:00:00",19.71,11.37,17.64,11.28,237.40,238.52,236.77,1.26,25513.46,364035.13
"05/05/2022 16:30:00",15.43,19.73,18.49,12.36,236.08,237.26,235.04,1.38,25514.14,364042.28
"05/05/2022 17:00:00",11.36,16.95,21.64,12.80,240.33,241.75,239.61,1.43,25514.79,364049.88
"05/05/2022 17:30:00",12.45,14.89,15.29,10.10,241.36,242.09,240.17,1.13,25515.35,364057.34
"05/05/2022 18:00:00",9.44,14.80,12.55,7.74,240.78,241.58,239.34,0.86,25515.90,364065.88
"05/05/2022 18:30:00",17.02,17.99,22.23,14.04,237.53,238.14,236.17,1.57,25516.38,364074.44
"05/05/2022 19:00:00",13.75,7.59,12.61,7.63,234.61,235.70,233.44,0.85,25516.86,364083.03
"05/05/2022 19:30:00",8.50,13.99,13.75,11.04,236.13,237.23,235.15,1.23,25517.36,364092.06
"05/05/2022 20:00:00",10.29,8.11,14.92,7.56,238.25,239.29,237.23,0.84,25517.88,364101.97
"05/05/2022 20:30:00",8.26,9.56,17.79,8.19,239.31,240.18,238.25,0.91,25518.38,364111.88
"05/05/2022 21:00:00",9.84,8.45,15.14,7.95,239.19,240.18,238.71,0.89,25518.87,364120.59
"05/05/2022 21:30:00",6.16,13.84,14.10,10.62,237.87,239.46,237.14,1.18,25519.31,364128.47
"05/05/2022 22:00:00",6.08,4.91,10.04,4.34,238.80,240.22,238.48,0.48,25519.70,364136.22
"05/05/2022 22:30:00",6.72,13.46,12.57,10.26,239.42,240.69,238.85,1.14,25520.08,364143.69
"05/05/2022 23:00:00",7.02,13.96,11.72,7.92,238.21,239.59,237.87,0.58,25520.47,364150.38
"05/05/2022 23:30:00",6.34,14.84,13.19,8.52,237.22,238.69,237.11,0.63,25520.71,364154.53
"06/05/2022 00:00:00",6.58,8.76,10.54,5.93,235.94,237.17,235.96,0.44,25521.01,364158.72
"06/05/2022 00:30:00",6.29,20.46,12.08,8.78,235.92,236.95,235.43,0.64,25521.28,364162.72
"06/05/2022 01:00:00",12.71,7.09,9.96,6.66,236.46,237.69,236.25,0.43,25521.54,364166.78
"06/05/2022 01:30:00",6.47,9.54,12.72,6.44,236.46,237.47,235.97,0.42,25521.76,364170.34
"06/05/2022 02:00:00",6.79,8.44,11.76,6.11,237.05,238.18,236.85,0.40,25522.00,364173.81
